Chromosome	Start	End	CovA1	FreqCA1	CovA2	FreqCA2	CovB1	FreqCB1	CovB2	FreqCB2	pvalue	Methyl diff	Methylation state in Condition_A
1	139209002	139209003	30	26	55	47	66	15	50	5	0.00969339195631176	68.6431591806945	hypermeth
1	139209027	139209028	30	27	55	41	66	1	50	2	0.00668265753517262	77.4134703381334	hypermeth
1	139209195	139209196	26	21	46	37	53	4	44	3	0.00948089089983416	73.3397528756894	hypermeth
1	142987592	142987593	20	20	24	24	25	0	41	1	0.00714453981142413	98.4826130331075	hypermeth
1	142987604	142987605	20	19	24	24	25	0	41	0	0.00718578868496687	97.7273135579461	hypermeth
1	142987614	142987615	20	20	24	24	25	0	41	2	0.00751290632659355	96.9718132862572	hypermeth
1	143021248	143021249	15	15	20	20	25	0	36	0	0.00784622575682918	100	hypermeth
1	143021264	143021265	15	13	20	19	25	0	36	0	0.00968702809968178	91.428465073166	hypermeth
1	143021271	143021272	15	14	20	19	25	0	36	0	0.00911461789314519	94.2860188489239	hypermeth
1	143021293	143021294	15	15	20	20	25	0	36	0	0.00784622575682918	100	hypermeth
1	143021382	143021383	18	18	18	18	25	0	30	0	0.00808718051063531	100	hypermeth
1	143021418	143021419	18	18	18	18	24	0	30	0	0.00815406703610906	100	hypermeth
1	143021436	143021437	18	17	18	17	25	0	30	0	0.00940524154058006	94.4455944759343	hypermeth
1	143021442	143021443	18	17	18	18	25	0	30	0	0.00880129529603068	97.224486938699	hypermeth
1	143021455	143021456	18	17	18	16	25	0	30	0	0.00999608447058184	91.6651058659182	hypermeth
1	143021470	143021471	18	17	18	18	25	0	30	1	0.00956783299139427	95.4074276801141	hypermeth
1	143021481	143021482	18	18	18	18	25	0	30	0	0.00808718051063531	100	hypermeth
1	143534452	143534453	16	13	22	20	29	0	35	0	0.00996798931577028	86.8420850892673	hypermeth
1	143582085	143582086	17	16	25	25	10	2	49	2	0.00984188897182649	90.8396499772254	hypermeth
1	143585814	143585815	14	14	24	24	16	0	25	0	0.00901717579761465	100	hypermeth
1	143585978	143585979	13	13	19	19	19	0	22	0	0.00984413462703431	100	hypermeth
1	143740090	143740091	23	23	26	26	34	1	54	2	0.00636050371365293	96.5909548099295	hypermeth
1	143740853	143740854	21	21	28	26	23	1	41	3	0.00905496114754531	89.6675508132664	hypermeth
1	143741266	143741267	19	19	36	36	24	0	28	1	0.00715757990545248	98.0770044135804	hypermeth
1	143741302	143741303	20	19	36	35	24	1	28	2	0.00903459029835543	90.6598428366914	hypermeth
1	143741503	143741504	23	23	23	23	26	1	28	2	0.00855338715984384	94.4456023492999	hypermeth
1	143741785	143741786	20	20	31	30	32	1	27	1	0.00791469048848514	94.6494143111007	hypermeth
1	143995215	143995216	16	13	46	33	38	0	42	1	0.00997601110102906	72.9447123072771	hypermeth
1	144074485	144074486	215	197	223	202	218	80	297	66	0.0067221703688987	61.8023894226234	hypermeth
1	144074537	144074538	208	116	222	130	217	2	295	16	0.00568518947190727	54.072533027127	hypermeth
1	144074568	144074569	222	170	222	195	218	20	295	33	0.0042256044792086	71.9398190594202	hypermeth
1	144074576	144074577	176	166	101	97	382	235	438	249	0.00647292975562313	35.9205930050908	hypermeth
1	144074598	144074599	174	154	98	88	375	118	430	102	0.00435261607421154	61.4830582824233	hypermeth
1	144074606	144074607	174	153	98	94	375	80	430	86	0.00222657827361285	70.1878046248228	hypermeth
1	144074621	144074622	174	127	98	66	375	38	430	45	0.00273805722203055	60.6447910543677	hypermeth
1	144074629	144074630	174	148	98	81	375	30	430	32	0.00171325962043925	76.493823769323	hypermeth
1	144074648	144074649	174	169	98	93	375	140	430	146	0.00277089560271803	60.7951805056478	hypermeth
1	144074658	144074659	174	168	98	93	375	73	430	70	0.00172043728839623	78.1950981621421	hypermeth
1	144075071	144075072	55	39	37	26	52	2	55	2	0.00886068480862848	66.914713429323	hypermeth
1	144075101	144075102	47	41	34	29	48	2	50	7	0.00815085594279225	77.2361055636032	hypermeth
1	144076096	144076097	146	131	86	80	174	46	167	36	0.00359222497154166	66.9012283065113	hypermeth
1	144076108	144076109	189	176	173	166	247	83	234	48	0.00559530067832254	67.2546778213236	hypermeth
1	144076137	144076138	191	141	175	133	263	18	236	20	0.0022170080500885	67.249750102653	hypermeth
1	144076154	144076155	191	165	175	154	260	36	239	22	0.00182813902563416	75.5335643217824	hypermeth
1	144076165	144076166	188	171	174	159	260	64	239	38	0.00304518408607753	70.7536122360719	hypermeth
1	144076195	144076196	188	166	168	150	262	31	239	27	0.00176612506639746	77.1849285072468	hypermeth
1	144076202	144076203	186	171	166	156	259	85	237	65	0.00266446908068239	62.6562289694416	hypermeth
1	144076215	144076216	64	58	104	96	112	45	85	32	0.00823860962485073	52.57836300205	hypermeth
1	144077345	144077346	43	29	62	40	79	3	91	7	0.00831633946110378	59.8313281680921	hypermeth
1	144077376	144077377	44	36	62	50	79	13	91	10	0.00744026920943798	67.602845501938	hypermeth
1	144077633	144077634	54	49	37	36	47	12	52	11	0.00911029406218398	70.1736235175672	hypermeth
1	144079504	144079505	13	11	43	41	48	6	45	6	0.00954768521082349	79.9543617560716	hypermeth
1	144079516	144079517	17	13	47	39	48	4	56	1	0.00870727852653374	76.4430417265696	hypermeth
1	144079522	144079523	17	16	47	46	48	6	56	4	0.00678849895957549	87.2620137233306	hypermeth
1	144079568	144079569	16	14	47	40	48	5	56	4	0.00909804580220989	77.0608030566819	hypermeth
1	144079639	144079640	16	13	43	42	44	2	54	3	0.00706260167151559	88.1174497237184	hypermeth
1	144079649	144079650	16	16	43	42	45	7	54	9	0.00818506911650303	82.1398180366461	hypermeth
1	144079680	144079681	17	13	47	42	48	4	56	2	0.00807924425190551	80.168692638742	hypermeth
1	144080373	144080374	43	38	69	65	37	3	57	4	0.00575881481815711	84.5159620401097	hypermeth
1	144080411	144080412	45	41	73	65	38	11	58	11	0.00918102404948981	66.9119629016596	hypermeth
1	144080435	144080436	78	72	138	123	121	28	104	18	0.00411004147289542	69.8304762163069	hypermeth
1	144080446	144080447	78	58	138	109	121	27	103	17	0.00635089117170211	57.6702558338724	hypermeth
1	144080471	144080472	78	62	138	92	121	10	104	10	0.00502212939296654	62.4074953195884	hypermeth
1	144080680	144080681	77	50	138	90	121	5	105	8	0.00517428466389968	59.363457555219	hypermeth
1	144081893	144081894	94	66	171	113	104	4	130	7	0.0041353701141165	62.846622358758	hypermeth
1	144082127	144082128	56	43	142	123	66	13	82	14	0.00622191785599776	65.5923435951368	hypermeth
1	144082138	144082139	56	50	141	137	68	11	82	18	0.00549728550654359	75.2918448943753	hypermeth
1	144082149	144082150	90	76	214	194	182	85	451	179	0.00507937691705342	46.9722564802757	hypermeth
1	144083727	144083728	81	72	83	73	58	8	69	7	0.00520425907244813	76.5996315576149	hypermeth
1	144083738	144083739	81	69	83	68	58	13	69	15	0.00840572666651527	61.4888408411516	hypermeth
1	144083763	144083764	81	59	83	60	58	4	68	8	0.00776213991552941	63.037862864329	hypermeth
1	144083972	144083973	66	44	76	54	49	3	62	6	0.00926573344971326	60.9034122882788	hypermeth
1	144084995	144084996	138	122	121	110	158	40	174	33	0.00336464519886819	67.5887997701321	hypermeth
1	144085007	144085008	204	177	175	160	217	61	245	58	0.00270122618596956	63.1632161555445	hypermeth
1	144085036	144085037	200	149	172	126	207	26	250	21	0.00263647970590181	63.6397721931243	hypermeth
1	144085053	144085054	205	185	175	158	217	39	250	39	0.00195478108450569	73.5555829566533	hypermeth
1	144085064	144085065	205	189	175	164	216	51	249	47	0.00201920274464149	71.8198854780022	hypermeth
1	144085094	144085095	200	181	168	157	216	49	242	44	0.00210614254041507	71.5398879683914	hypermeth
1	144085101	144085102	199	183	168	153	216	75	242	55	0.00503308402259012	62.8614994759083	hypermeth
1	144085937	144085938	61	56	39	37	98	36	91	23	0.00862428217441881	61.7832745257136	hypermeth
1	144085945	144085946	81	71	65	59	129	23	140	22	0.00449034579986386	72.3117671509157	hypermeth
1	144085960	144085961	81	68	65	46	129	9	140	14	0.00460264452532655	69.5332572128839	hypermeth
1	144085968	144085969	81	72	65	53	129	6	140	5	0.00318120719171059	81.5304274416081	hypermeth
1	144085997	144085998	81	75	65	62	129	37	140	20	0.00813176073547877	72.3358064053019	hypermeth
1	144086164	144086165	81	70	87	78	52	11	89	20	0.00662848061427763	66.1104507943515	hypermeth
1	144086200	144086201	81	61	87	69	52	0	88	6	0.00512627965109974	73.0906886162108	hypermeth
1	144086409	144086410	84	54	90	61	54	4	90	8	0.00807196257879364	57.7564755239106	hypermeth
1	144086440	144086441	48	42	43	36	26	3	39	3	0.00978751260305119	76.4838765032448	hypermeth
1	144087400	144087401	38	37	57	49	82	20	113	28	0.00802184998203321	65.9096004371543	hypermeth
1	144087412	144087413	63	53	94	87	125	37	176	39	0.005998242187785	63.7619778989662	hypermeth
1	144087441	144087442	62	44	92	70	123	14	174	17	0.00518758553673741	63.5879174512764	hypermeth
1	144087458	144087459	63	54	95	83	123	20	175	27	0.00429323330349068	70.9394382925614	hypermeth
1	144087469	144087470	63	56	94	88	121	26	173	36	0.00433353319645937	70.6294875614158	hypermeth
1	144087499	144087500	63	57	95	83	125	20	176	28	0.0040571962239403	72.6640436136789	hypermeth
1	144087506	144087507	63	55	95	84	124	42	176	36	0.00930916784171737	61.2283189109704	hypermeth
1	144087530	144087531	46	40	94	85	69	14	85	19	0.00657722220589751	67.8548416270898	hypermeth
1	144087541	144087542	46	37	94	80	69	11	86	17	0.00720217077801708	65.5048047634152	hypermeth
1	144087566	144087567	46	34	94	73	69	4	86	5	0.00570511981335405	70.6218404469981	hypermeth
1	144089101	144089102	207	105	430	249	341	9	347	18	0.00287516726857662	51.3178808621963	hypermeth
1	144089132	144089133	207	169	430	355	337	47	347	40	0.00141158827989083	69.5398002714728	hypermeth
1	144089252	144089253	38	34	35	29	28	4	54	4	0.00956679747895127	76.5427237201712	hypermeth
1	144091501	144091502	115	101	118	109	252	72	314	62	0.00503877865292864	66.1206845101425	hypermeth
1	144091621	144091622	12	9	69	56	83	3	110	10	0.00653332359334189	73.5112413444499	hypermeth
1	144091652	144091653	12	6	68	42	83	4	111	4	0.00955634930679534	55.87860588081	hypermeth
1	144092266	144092267	95	76	158	131	181	17	285	30	0.00255955082614041	71.7318613269788	hypermeth
1	144092297	144092298	95	65	158	114	184	6	285	14	0.00262823027520941	66.4866504716504	hypermeth
1	144092309	144092310	92	79	158	133	184	11	285	10	0.00191343453856472	80.324374079935	hypermeth
1	144093396	144093397	207	195	192	184	255	107	447	168	0.00256505364876043	55.8114011339903	hypermeth
1	144093474	144093475	252	165	236	167	332	33	449	44	0.00207377364297974	58.17153742479	hypermeth
1	144097481	144097482	122	113	199	180	127	29	273	39	0.00258683444592658	74.091207145972	hypermeth
1	144097485	144097486	122	113	199	184	127	55	272	131	0.00521139482155792	45.908234112687	hypermeth
1	144097492	144097493	120	103	199	175	126	12	273	39	0.00226229114428076	74.3683009667735	hypermeth
1	144097509	144097510	120	89	199	141	127	12	273	16	0.00278186928441908	65.1005579958205	hypermeth
1	144097538	144097539	122	115	199	180	127	31	273	56	0.00250706061617983	70.14810548944	hypermeth
1	144099616	144099617	13	10	59	51	145	17	60	10	0.00790517888023116	71.5529782838181	hypermeth
1	144100399	144100400	107	99	100	94	145	43	139	48	0.00473202806800474	61.1942742057711	hypermeth
1	144100428	144100429	105	75	101	85	148	17	142	12	0.00495476806973595	67.6935643392518	hypermeth
1	144100445	144100446	110	100	103	92	150	26	142	16	0.00311392665750094	75.7559812787193	hypermeth
1	144100456	144100457	109	99	103	99	149	41	141	25	0.00533285426516371	70.7014236463175	hypermeth
1	144100486	144100487	106	97	99	89	145	35	139	30	0.00404983029787426	67.8430597894007	hypermeth
1	144100493	144100494	107	99	99	88	145	51	139	41	0.00535320000632	58.3819738306497	hypermeth
1	144100506	144100507	108	91	137	121	173	85	160	63	0.00925201388323762	42.0755169464069	hypermeth
1	144100553	144100554	45	31	77	56	53	3	59	7	0.0094897210756085	62.3827894391274	hypermeth
1	144102948	144102949	58	51	55	48	48	5	66	6	0.00629106090863531	77.9632731640281	hypermeth
1	144102978	144102979	65	51	64	49	50	1	75	2	0.00559653189369188	75.1173943656268	hypermeth
1	144103187	144103188	57	37	63	44	48	2	77	3	0.00795399926271976	63.5018620369329	hypermeth
1	144103223	144103224	57	51	63	54	48	8	77	21	0.00883969047996468	64.3008978102621	hypermeth
1	144103889	144103890	111	99	48	40	54	16	56	9	0.00812038203486396	64.6921381163456	hypermeth
1	144103901	144103902	112	102	51	45	56	20	58	10	0.00916085547111585	63.7476971585494	hypermeth
1	144103930	144103931	109	85	50	35	54	5	57	6	0.00789461886367935	65.5580139650421	hypermeth
1	144103947	144103948	112	99	51	45	55	14	58	9	0.00712922684821807	67.9873979197152	hypermeth
1	144103958	144103959	112	104	51	49	55	14	55	9	0.00592580194188712	72.9541609854219	hypermeth
1	144103988	144103989	110	98	40	36	51	9	54	11	0.0071530844206421	70.284126298002	hypermeth
1	144103995	144103996	110	103	41	38	51	22	54	14	0.00915217685607893	59.0910819883764	hypermeth
1	144105046	144105047	47	45	187	177	133	61	150	57	0.0053542523493032	53.1745221992936	hypermeth
1	144105056	144105057	45	37	181	148	128	25	147	25	0.00456059942580197	63.6774681470022	hypermeth
1	144105130	144105131	47	24	186	106	129	7	152	3	0.00506976292440673	52.2352322662538	hypermeth
1	144105161	144105162	47	38	185	154	129	18	150	18	0.00362248038386917	69.8570497229853	hypermeth
1	144106833	144106834	33	28	26	24	21	1	31	0	0.00977630146099475	86.2117595609841	hypermeth
1	144108973	144108974	55	50	19	17	19	4	63	5	0.00872774252789682	79.5664908762212	hypermeth
1	144109014	144109015	54	50	19	17	19	3	61	5	0.00833009650478704	81.7775470537497	hypermeth
1	144109101	144109102	72	53	63	53	200	38	183	31	0.00615925681276594	60.5034455335796	hypermeth
1	144109109	144109110	72	68	64	58	201	51	186	36	0.00445464593431438	70.1651879145247	hypermeth
1	144109138	144109139	72	57	63	53	201	20	186	10	0.00394952408021878	73.740093763987	hypermeth
1	144109146	144109147	72	51	64	40	200	24	185	12	0.00726740116648643	57.5592042189228	hypermeth
1	144109161	144109162	72	71	64	63	201	65	186	28	0.00826224311949356	74.4256610900861	hypermeth
1	144109187	144109188	58	43	48	32	198	32	173	25	0.00849049397925293	55.3925739249745	hypermeth
1	144111924	144111925	63	43	87	58	87	6	94	7	0.00691047497016119	60.1512723184045	hypermeth
1	144112057	144112058	68	64	74	68	105	33	121	33	0.00609107841055365	63.7545143964074	hypermeth
1	144112169	144112170	38	34	55	47	58	16	91	17	0.00934002757685536	64.9515830542319	hypermeth
1	144112180	144112181	90	83	95	86	78	31	101	38	0.00809736296230598	52.8033144229102	hypermeth
1	144112193	144112194	123	114	94	83	88	28	76	19	0.00590854112299414	62.1247839817083	hypermeth
1	144112200	144112201	122	109	94	87	88	16	76	10	0.00415356321532714	74.8896041218898	hypermeth
1	144112230	144112231	121	113	96	87	85	16	76	14	0.00428246979439782	73.535120999367	hypermeth
1	144112241	144112242	123	109	97	85	87	30	76	13	0.00895748554929419	61.9173974852338	hypermeth
1	144112258	144112259	123	87	98	81	88	11	77	10	0.00683931935970914	63.3703889642453	hypermeth
1	144112287	144112288	123	114	98	95	87	29	77	17	0.00529552137305219	66.5756256116859	hypermeth
1	144112426	144112427	46	34	229	187	220	28	373	51	0.00261293910485866	67.0414103342191	hypermeth
1	144112457	144112458	46	25	230	143	221	10	372	20	0.00305647773152779	55.8087190770006	hypermeth
1	144112510	144112511	47	37	228	200	219	50	373	57	0.00457381032024389	66.9589765558445	hypermeth
1	144112531	144112532	45	40	226	199	215	29	368	48	0.00210519001542428	74.9831926586435	hypermeth
1	144112541	144112542	32	29	210	203	197	69	331	115	0.00335708357818958	61.0212608132596	hypermeth
1	144113688	144113689	211	190	200	184	222	49	283	71	0.00215961500667575	67.2349338451921	hypermeth
1	144113700	144113701	214	199	200	183	232	71	322	88	0.00227073703439378	63.5722663785872	hypermeth
1	144113729	144113730	211	160	200	149	231	28	321	32	0.00225618596400791	64.3149771995751	hypermeth
1	144113746	144113747	213	179	199	177	229	45	322	53	0.0020414910197986	68.6227732037185	hypermeth
1	144113753	144113754	212	193	199	180	229	123	320	146	0.00484064446005443	41.754074928418	hypermeth
1	144113757	144113758	211	188	199	182	227	71	319	75	0.00283636179883096	63.3603277173007	hypermeth
1	144113788	144113789	214	189	200	181	232	58	322	57	0.00249184609676781	68.4723648373335	hypermeth
1	144113795	144113796	214	191	199	177	229	66	321	94	0.00263334990661987	60.0154138491067	hypermeth
1	144113808	144113809	95	87	93	85	79	35	179	70	0.00739458901737194	50.7910312177253	hypermeth
1	144113819	144113820	99	86	98	89	73	17	138	23	0.00448285296691028	69.8760578065554	hypermeth
1	144113830	144113831	99	77	99	79	73	14	138	19	0.00560258314241382	63.1501795022298	hypermeth
1	144113855	144113856	99	74	99	78	73	4	137	6	0.00392773720388888	72.0056302514744	hypermeth
1	144113925	144113926	88	71	78	71	61	16	129	19	0.00969279152125223	66.4102059096809	hypermeth
1	144115575	144115576	18	16	54	45	53	7	55	6	0.00958476948338919	72.6865332890705	hypermeth
1	144115702	144115703	52	47	78	73	65	16	75	18	0.00691106721517473	68.0252365285891	hypermeth
1	144115714	144115715	113	109	144	133	137	44	145	52	0.00421165558139508	60.1204007312979	hypermeth
1	144115743	144115744	104	80	144	106	137	15	145	9	0.00370197920657781	66.4923340967551	hypermeth
1	144115760	144115761	111	99	141	127	137	32	142	23	0.00343106821651342	69.9688928346536	hypermeth
1	144115767	144115768	111	97	141	134	136	59	141	64	0.00776612409489571	47.2480230166642	hypermeth
1	144115771	144115772	109	99	141	128	136	41	139	31	0.00401126838460474	64.618086065083	hypermeth
1	144115801	144115802	105	94	140	125	134	33	140	25	0.00370442350663111	68.2188976037298	hypermeth
1	144116976	144116977	31	29	46	44	24	7	80	15	0.00883469866217091	73.6507486082681	hypermeth
1	144117103	144117104	110	95	254	232	249	63	391	109	0.00244530194571961	62.9594293110712	hypermeth
1	144117269	144117270	67	49	72	46	59	2	58	3	0.0077409050965525	64.0717363868859	hypermeth
1	144117478	144117479	74	52	85	68	62	6	66	5	0.00689645299331573	66.8757586865098	hypermeth
1	144118416	144118417	71	65	100	93	74	14	102	17	0.00446584603326133	74.7867569088248	hypermeth
1	144118427	144118428	71	56	100	74	74	18	101	15	0.00818590396849546	57.1662620061758	hypermeth
1	144118452	144118453	70	54	100	79	74	5	102	2	0.00432003700496237	74.2604877628543	hypermeth
1	144118661	144118662	65	45	83	56	58	6	82	5	0.00804377303427587	60.3885564977496	hypermeth
1	144119084	144119085	20	19	42	38	30	6	82	6	0.00805340159607331	81.2162709497161	hypermeth
1	144119090	144119091	19	15	40	35	29	4	82	6	0.00955742559294923	75.7381777018378	hypermeth
1	144119107	144119108	19	13	40	32	29	0	82	3	0.00895991168186413	73.5700521714567	hypermeth
1	144120396	144120397	138	117	81	66	52	10	63	6	0.00611011351816682	69.6461954689053	hypermeth
1	144120436	144120437	133	120	77	65	49	6	59	9	0.00553718976971525	74.2057989100586	hypermeth
1	144120443	144120444	132	120	77	67	49	12	60	11	0.00640871138508933	68.3724915498894	hypermeth
1	144120456	144120457	144	129	110	95	71	27	116	39	0.00709342381274512	52.8927498237986	hypermeth
1	144120467	144120468	75	68	67	61	55	11	85	13	0.0057089905374704	73.7041022183494	hypermeth
1	144120478	144120479	75	58	67	56	55	10	85	15	0.00833413823343652	62.4252824407471	hypermeth
1	144120503	144120504	75	54	67	43	54	4	85	6	0.00795881485532013	61.116022021067	hypermeth
1	144121795	144121796	85	81	79	74	95	45	134	70	0.00973169566437483	44.2958223559115	hypermeth
1	144121821	144121822	85	73	79	70	101	17	145	23	0.00452104144985458	70.9338578416625	hypermeth
1	144121960	144121961	51	36	73	54	71	5	92	7	0.00696245101528192	65.2196584063535	hypermeth
1	144122250	144122251	21	18	52	46	48	4	27	3	0.00948995506822526	78.3362822535748	hypermeth
1	144122331	144122332	24	22	55	50	49	5	32	3	0.00807834498754909	81.2608070763142	hypermeth
1	144122362	144122363	26	22	55	46	51	1	32	0	0.00701648902956286	82.7488531218905	hypermeth
1	144124008	144124009	80	71	238	210	252	13	223	19	0.00166073455005409	81.6256425106656	hypermeth
1	144124014	144124015	80	78	238	219	252	32	223	32	0.00177268393760645	79.9227596054139	hypermeth
1	144124031	144124032	80	66	238	201	252	55	223	63	0.00347809563248023	59.1227024350471	hypermeth
1	144124040	144124041	80	56	240	163	253	49	224	43	0.00498177301133732	49.1502212422407	hypermeth
1	144124060	144124061	80	70	235	205	252	22	223	18	0.00181929504049582	78.8774015512537	hypermeth
1	144124131	144124132	81	68	236	210	253	24	224	18	0.00181380452495844	78.8899162400082	hypermeth
1	144124134	144124135	81	39	237	120	253	9	224	12	0.00418611606719957	45.5977465188638	hypermeth
1	144124141	144124142	81	73	238	220	253	24	224	17	0.00160149526337086	83.2517056661337	hypermeth
1	144124152	144124153	81	72	238	205	253	50	224	41	0.0025843922676407	67.756450390104	hypermeth
1	144124172	144124173	81	66	241	210	253	5	224	11	0.00178537873683971	82.2163880087499	hypermeth
1	144124447	144124448	56	43	30	26	64	2	85	3	0.00606081507654107	76.8769314324396	hypermeth
1	144124491	144124492	58	40	31	26	65	9	97	11	0.00986657521083335	61.8107718795295	hypermeth
1	144124534	144124535	58	54	31	30	64	19	96	16	0.00831898991812013	72.2564882073585	hypermeth
1	144125852	144125853	83	70	60	54	41	6	56	7	0.00709796310342942	73.3112799620274	hypermeth
1	144125882	144125883	100	70	104	75	74	5	99	9	0.00580648609688206	62.9834230583025	hypermeth
1	144126090	144126091	110	75	114	93	82	4	109	11	0.00787117350438213	67.1788568429696	hypermeth
1	144126115	144126116	110	92	114	91	82	25	109	22	0.00687162458600421	57.0879916153661	hypermeth
1	144126126	144126127	110	104	114	96	82	16	109	11	0.00833824521589014	74.8409543891603	hypermeth
1	144126383	144126384	58	47	154	124	139	13	219	21	0.00319342284321763	71.1634609709226	hypermeth
1	144126414	144126415	58	33	152	78	137	6	214	9	0.00541247413249157	48.583768584076	hypermeth
1	144127941	144127942	22	19	37	35	38	7	85	9	0.00871957720851471	78.51708951226	hypermeth
1	144127982	144127983	22	20	37	35	39	9	84	11	0.00911770238221946	76.9572824303675	hypermeth
1	144128106	144128107	75	54	36	30	51	6	84	4	0.0074483968551338	68.2712607157003	hypermeth
1	144128129	144128130	75	67	36	33	51	15	84	13	0.00754440555686655	69.3476818494574	hypermeth
1	144129311	144129312	33	31	25	21	30	1	37	2	0.0090994922061667	85.1776596753073	hypermeth
1	144129470	144129471	226	208	277	262	369	62	453	69	0.00116009266748538	77.5052510245219	hypermeth
1	144129652	144129653	65	60	49	45	29	9	69	12	0.0081311412722429	70.6793797915706	hypermeth
1	144130701	144130702	58	55	67	63	70	21	79	20	0.00689840089880724	66.8840241817899	hypermeth
1	144130730	144130731	58	45	64	47	70	5	79	3	0.00625392605779966	70.0368953257123	hypermeth
1	144130747	144130748	58	56	67	62	71	18	80	8	0.00867048579950546	76.9177534867086	hypermeth
1	144130758	144130759	57	56	67	63	71	17	80	13	0.00531001085282533	76.1025916842752	hypermeth
1	144130788	144130789	57	53	66	61	70	13	80	12	0.00554654756125833	76.0149276304207	hypermeth
1	144130795	144130796	57	55	66	61	71	18	80	23	0.00688930188158568	67.1570272758703	hypermeth
1	144339389	144339390	27	26	18	15	32	0	35	0	0.00886049418728651	91.0155787109488	hypermeth
1	144339395	144339396	27	26	18	16	33	1	35	0	0.00839176884297869	91.860334838946	hypermeth
1	144339418	144339419	27	22	18	17	33	0	32	0	0.00915733318735512	86.6667256752187	hypermeth
1	144428385	144428386	34	1	30	2	22	20	23	22	0.00970779243781871	-88.6463592202485	hypometh
1	144428418	144428419	33	3	33	4	22	22	19	19	0.0096103994043077	-89.3930653953241	hypometh
1	144428431	144428432	33	1	33	2	22	22	19	19	0.008194739083838	-95.4552534342291	hypometh
1	144428454	144428455	20	3	35	3	22	22	23	23	0.00978685955815326	-89.0930298601447	hypometh
1	144428470	144428471	19	3	36	5	20	20	30	30	0.00997207149537855	-85.4552396817796	hypometh
1	144428522	144428523	19	2	36	2	20	19	30	29	0.00984425649585376	-88.7302247956797	hypometh
1	144428528	144428529	19	0	36	2	20	20	30	28	0.00886205991169118	-92.3655444402846	hypometh
1	144428535	144428536	19	0	36	2	20	19	30	30	0.00833447776575438	-94.3681264485121	hypometh
1	144479340	144479341	36	0	28	0	18	16	33	30	0.00809251329672919	-90.1938075291983	hypometh
1	144479368	144479369	36	2	28	0	18	17	33	30	0.00888455115796461	-89.034890145428	hypometh
1	144895963	144895964	21	0	32	0	22	21	29	29	0.00737069845089998	-98.0392229171082	hypometh
1	144895990	144895991	21	0	32	0	23	22	28	28	0.0073706976444877	-98.0392231919145	hypometh
1	144896000	144896001	21	0	32	0	23	23	28	28	0.00686663417523187	-100	hypometh
1	144896059	144896060	17	0	17	0	21	21	18	18	0.00977010523096516	-100	hypometh
1	144960135	144960136	19	1	23	0	15	15	26	26	0.00933749988272103	-97.6193001357446	hypometh
1	144960139	144960140	19	0	23	0	15	15	26	26	0.00858026474065641	-100	hypometh
1	144960169	144960170	19	0	23	0	15	15	26	26	0.00858026474065641	-100	hypometh
1	144960179	144960180	19	1	23	0	15	15	26	26	0.00933749988272103	-97.6193001357446	hypometh
1	145054486	145054487	22	22	35	35	18	0	42	0	0.00611193479184886	100	hypermeth
1	145054548	145054549	22	22	35	34	18	0	42	0	0.00651852031326267	98.2429166495759	hypermeth
1	145102326	145102327	31	28	34	33	28	1	43	1	0.00709120557765296	91.0284068985809	hypermeth
1	145102334	145102335	31	29	34	33	28	0	43	0	0.00607326588134981	95.3856174069664	hypermeth
1	145107164	145107165	18	18	29	28	14	0	24	0	0.00916800493408362	97.8714712461168	hypermeth
1	145107169	145107170	18	18	29	28	14	0	24	0	0.00916800493408362	97.8714712461168	hypermeth
1	145107184	145107185	18	18	29	29	14	0	24	0	0.00844763273775617	100	hypermeth
1	145107228	145107229	18	18	29	29	14	0	24	0	0.00844763273775617	100	hypermeth
1	145107693	145107694	19	19	21	21	21	0	32	0	0.00777615983766302	100	hypermeth
1	145107711	145107712	20	19	21	21	21	0	32	0	0.00831171660852027	97.5614194105213	hypermeth
1	145107716	145107717	20	19	21	21	21	0	32	0	0.00831171660852027	97.5614194105213	hypermeth
1	145107732	145107733	20	20	21	21	21	0	32	0	0.00767627526544391	100	hypermeth
1	145107739	145107740	20	20	21	21	21	0	31	0	0.00774489992588397	100	hypermeth
1	145108113	145108114	17	16	27	26	42	1	37	0	0.00747905143482171	94.1898741814816	hypermeth
1	145108118	145108119	17	17	27	27	42	0	37	1	0.00656512822672893	98.7346314667128	hypermeth
1	145108137	145108138	17	16	27	26	42	0	37	0	0.00698541198075205	95.4552426340471	hypermeth
1	145108140	145108141	17	17	27	27	42	1	37	0	0.00656512798331219	98.7346315474345	hypermeth
1	145108150	145108151	17	17	27	26	42	0	37	0	0.00661553268310649	97.7273128191902	hypermeth
1	145108161	145108162	17	16	27	27	42	2	35	0	0.00751260755056155	95.1311370611666	hypermeth
1	145108164	145108165	17	17	27	27	42	1	37	0	0.00656512798331219	98.7346315474345	hypermeth
1	145108176	145108177	17	17	27	27	42	0	37	0	0.00617623626511871	100	hypermeth
1	145108188	145108189	17	17	27	27	42	0	37	0	0.00617623626511871	100	hypermeth
1	145108193	145108194	28	28	18	18	44	1	34	0	0.00643648619455247	98.7184946421866	hypermeth
1	145108206	145108207	31	31	15	15	26	1	10	0	0.00959043539144797	97.2244825207684	hypermeth
1	145108223	145108224	31	31	15	15	26	1	10	0	0.00959043539144797	97.2244825207684	hypermeth
1	145108240	145108241	31	31	15	15	26	1	10	0	0.00959043539144797	97.2244825207684	hypermeth
