					methylKit		methylSig	
1	5267033	*	 	 	38.3700980392157	hypermeth		
1	5267056	 	 	*	72.1706864564007	hypermeth	72.1681691640547	hypermeth
1	5267063	*	 	 	56.5959675307672	hypermeth		
1	5267194	*	 	 	79.6428571428571	hypermeth		
1	5267205	*	 	 	65.5614973262032	hypermeth		
1	5267230	*	 	 	64.5989304812834	hypermeth		
1	5267439	*	 	 	72.531328320802	hypermeth		
1	5268258	*	 	 	57.5346709675068	hypermeth		
1	5268301	*	 	 	67.0552939389336	hypermeth		
1	5268310	 	 	*	68.0949167791273	hypermeth	67.5726608041509	hypermeth
1	5268341	 	 	*	73.7752318603383	hypermeth	73.7764893283212	hypermeth
1	5268349	*	 	 	30.3529411764706	hypermeth		
1	5268379	*	 	 	75.1077586206897	hypermeth		
1	5268394	*	 	 	72.3615464994775	hypermeth		
1	5268402	*	 	 	73.1974921630094	hypermeth		
1	5268421	*	 	 	61.1807732497388	hypermeth		
1	5268431	*	 	 	59.8086124401914	hypermeth		
1	5268461	*	 	 	79.7869192068659	hypermeth		
1	5268468	 	 	*	63.4546140890876	hypermeth	63.454473570321	hypermeth
1	5268480	 	 	*	62.4092817072692	hypermeth	62.4080594192275	hypermeth
1	5268509	 	 	*	66.777843954735	hypermeth	66.7791346888606	hypermeth
1	5268526	 	 	*	72.7063676917611	hypermeth	72.7063591010222	hypermeth
1	5268537	 	 	*	73.937908496732	hypermeth	73.9381124437311	hypermeth
1	5268568	 	 	*	69.743678207574	hypermeth	69.4090512171092	hypermeth
1	5268575	 	 	*	63.45235482826	hypermeth	62.0016712861154	hypermeth
1	5268588	*	 	 	53.5930735930736	hypermeth		
1	5269083	 	 	*	66.9901332956757	hypermeth	66.9880074962845	hypermeth
1	5269162	*	 	 	28.5427901064503	hypermeth		
1	5269214	 	 	*	73.0401477698702	hypermeth	72.8093224355589	hypermeth
1	5269225	 	 	*	58.5823328081708	hypermeth	58.5809627247601	hypermeth
1	5269250	 	 	*	69.363814927979	hypermeth	69.3639778804107	hypermeth
1	5269290	 	 	*	70.9545846733077	hypermeth	70.9522729127293	hypermeth
1	5269320	 	 	*	66.7470605969249	hypermeth	66.7485942385625	hypermeth
1	5269459	*	 	 	62.2619047619048	hypermeth		
1	5269490	 	 	*	73.5947712418301	hypermeth	73.5974752563642	hypermeth
1	5270319	 	 	*	61.1355431572038	hypermeth	61.1334108913214	hypermeth
1	5270328	 	 	*	73.4410317776891	hypermeth	73.4404114870775	hypermeth
1	5270479	*	 	 	69.7553743513714	hypermeth		
1	5270486	*	 	 	50.0320512820513	hypermeth		
1	5270803	 	 	*	57.8042328042328	hypermeth	57.8059365186066	hypermeth
1	5272032	*	 	 	42.5192665426521	hypermeth		
1	5272041	*	 	 	76.5723270440252	hypermeth		
1	5272072	*	 	 	62.8487908583577	hypermeth		
1	5272199	 	 	*	64.7561011510495	hypermeth	64.7559021079296	hypermeth
1	5272211	 	 	*	59.4024338560271	hypermeth	59.2841549407072	hypermeth
1	5272240	 	 	*	70.9355828220859	hypermeth	70.9347307675569	hypermeth
1	5272257	 	 	*	65.4723857583403	hypermeth	65.4725085944598	hypermeth
1	5272264	 	 	*	43.4415145368492	hypermeth	43.4423846890146	hypermeth
1	5272268	 	 	*	65.1985252410664	hypermeth	65.2010297268641	hypermeth
1	5272299	 	 	*	67.8563548102383	hypermeth	66.8168073021029	hypermeth
1	5272306	 	 	*	63.8901147396293	hypermeth	63.8871493686663	hypermeth
1	5272600	*	 	 	48.4848484848485	hypermeth		
1	5272612	*	 	 	60.8731130150959	hypermeth		
1	5272659	*	 	 	57.4303405572755	hypermeth		
1	5272666	*	 	 	37.776193870278	hypermeth		
1	5272670	*	 	 	58.4325396825397	hypermeth		
1	5272708	*	 	 	67.6608671637669	hypermeth		
1	5272721	*	 	 	54.7202797202797	hypermeth		
1	5272732	 	 	*	64.3971631205674	hypermeth	64.3992993551711	hypermeth
1	5272743	*	 	 	58.5755395683453	hypermeth		
1	5272768	 	 	*	60.7943262411348	hypermeth	60.7913460072572	hypermeth
1	5272977	*	 	 	58.75	hypermeth		
1	5274114	 	 	*	45.5293878230626	hypermeth	45.5276990262988	hypermeth
1	5274125	 	 	*	67.0647603027754	hypermeth	67.0696186970762	hypermeth
1	5274136	*	 	 	55.4135127558172	hypermeth		
1	5274161	 	 	*	67.5301373703392	hypermeth	67.5306711208015	hypermeth
1	5274370	 	 	*	62.5787401574803	hypermeth	62.5800593425301	hypermeth
1	5274401	*	 	 	74.846475067551	hypermeth		
1	5275429	*	 	 	83.0701754385965	hypermeth		
1	5275442	*	 	 	52.8205128205128	hypermeth		
1	5275449	*	 	 	85.3146853146853	hypermeth		
1	5275470	*	 	 	68.5314685314685	hypermeth		
1	5275473	*	 	 	73.5431235431235	hypermeth		
1	5275480	*	 	 	82.1678321678322	hypermeth		
1	5275490	*	 	 	65.5011655011655	hypermeth		
1	5275656	*	 	 	85.7692307692308	hypermeth		
1	5275659	*	 	 	63.125	hypermeth		
1	5275661	*	 	 	56.5384615384615	hypermeth		
1	5275666	*	 	 	71.5384615384615	hypermeth		
1	5275677	*	 	 	54.8076923076923	hypermeth		
1	5275697	 	 	*	89.6526237989653	hypermeth	89.6506580066156	hypermeth
1	5276443	 	 	*	56.110055135412	hypermeth	56.1125018991209	hypermeth
1	5277725	*	 	 	46.0294117647059	hypermeth		
1	5277747	*	 	 	28.5361842105263	hypermeth		
1	5277790	*	 	 	62.3847167325428	hypermeth		
1	5277799	*	 	 	64.6574440052701	hypermeth		
1	5277830	*	 	 	71.6732542819499	hypermeth		
1	5277957	 	 	*	74.4718890967103	hypermeth	74.4688791254779	hypermeth
1	5277969	 	 	*	61.1001106516802	hypermeth	60.9902484631514	hypermeth
1	5277998	 	 	*	68.3095789054785	hypermeth	68.3092487114607	hypermeth
1	5278015	 	 	*	71.2597367714209	hypermeth	71.2594821912604	hypermeth
1	5278022	 	 	*	56.1991499696418	hypermeth	56.1997784762471	hypermeth
1	5278026	 	 	*	66.1902982751105	hypermeth	66.1896626412376	hypermeth
1	5278058	 	 	*	66.8504672897196	hypermeth	66.8500995828204	hypermeth
1	5278065	 	 	*	60.4897946425781	hypermeth	60.4872370911774	hypermeth
1	5278078	*	 	 	59.8916576381365	hypermeth		
1	5279000	 	 	*	89.4370651486401	hypermeth	89.4369988138548	hypermeth
1	5279006	*	 	 	52.5252525252525	hypermeth		
1	5279023	 	 	*	61.0864885399519	hypermeth	61.086456128458	hypermeth
1	5279035	*	 	 	33.5264797507788	hypermeth		
1	5279103	 	 	*	72.7696142744686	hypermeth	72.7697573217113	hypermeth
1	5279430	*	 	 	27.4253324613037	hypermeth		
1	5279439	*	 	 	56.171201061712	hypermeth		
1	5279470	 	 	*	76.8322841726619	hypermeth	76.8366300152889	hypermeth
1	5279728	 	 	*	74.484821998857	hypermeth	74.4818208131631	hypermeth
1	5279739	 	 	*	65.3679362624802	hypermeth	65.1971842405775	hypermeth
1	5279764	 	 	*	68.1156462585034	hypermeth	68.1166689650318	hypermeth
1	5279804	*	 	 	32.3723723723724	hypermeth		
1	5279808	*	 	 	26.5765765765766	hypermeth		
1	5279834	 	 	*	73.0842490842491	hypermeth	73.0852407382237	hypermeth
1	5279973	*	 	 	66.1051462421325	hypermeth		
1	5282141	*	 	 	82.4311490978158	hypermeth		
1	5282344	 	 	*	73.9646281524454	hypermeth	72.4807834204721	hypermeth
1	5282387	*	 	 	55.6304903555659	hypermeth		
1	5282396	 	 	*	66.6164714630972	hypermeth	66.616297160391	hypermeth
1	5282427	 	 	*	75.577677224736	hypermeth	75.5808920931502	hypermeth
1	5282480	 	 	*	58.2546949453424	hypermeth	58.2537185028543	hypermeth
1	5282488	 	 	*	67.5184527702513	hypermeth	67.517106264345	hypermeth
1	5282494	*	 	 	42.9178734934131	hypermeth		
1	5282507	 	 	*	59.2497430626927	hypermeth	59.2480575074479	hypermeth
1	5282517	 	 	*	74.9929926188919	hypermeth	74.9927146641572	hypermeth
1	5282525	 	 	*	76.8181818181818	hypermeth	76.8194139566794	hypermeth
1	5282554	*	 	 	68.9302381237286	hypermeth		
1	5282566	 	 	*	45.8426872869377	hypermeth	46.7515020011776	hypermeth
1	5282595	 	 	*	70.5418079805719	hypermeth	70.544431471517	hypermeth
1	5282612	 	 	*	68.0121270373627	hypermeth	68.0139484720252	hypermeth
1	5282619	 	 	*	46.1147746415218	hypermeth	46.1144271750305	hypermeth
1	5282623	 	 	*	68.119491196139	hypermeth	68.9669009890631	hypermeth
1	5282654	 	 	*	69.7121718860849	hypermeth	69.7098636420881	hypermeth
1	5282661	 	 	*	43.0224072360983	hypermeth	43.0204888930253	hypermeth
1	5282674	 	 	*	49.4691632883631	hypermeth	49.4686848732348	hypermeth
1	5282791	*	 	 	62.3529411764706	hypermeth		
1	5283814	*	 	 	62.9809329247531	hypermeth		
1	5283857	 	 	*	57.4201787994892	hypermeth	57.420499669658	hypermeth
1	5283866	 	 	*	65.2388091668452	hypermeth	65.239520332364	hypermeth
1	5283897	 	 	*	75.7638888888889	hypermeth	75.7649206506804	hypermeth
1	5284141	 	 	*	52.7943931870449	hypermeth	52.793731484656	hypermeth
1	5284685	*	 	 	71.2749615975422	hypermeth		
1	5285986	 	 	*	63.9152886886777	hypermeth	63.9158702256256	hypermeth
1	5286029	 	 	*	71.0792131844763	hypermeth	71.0820270100449	hypermeth
1	5286038	 	 	*	70.8723883332461	hypermeth	70.8738424607436	hypermeth
1	5286069	 	 	*	68.8400770712909	hypermeth	68.837945455478	hypermeth
1	5286072	 	 	*	58.3303493784848	hypermeth	58.3271177896522	hypermeth
1	5286195	 	 	*	67.5528958755111	hypermeth	67.5525758295578	hypermeth
1	5287568	*	 	 	57.3083778966132	hypermeth		
1	5287611	 	 	*	61.0249697946033	hypermeth	61.0242708168406	hypermeth
1	5287620	 	 	*	57.1788159484495	hypermeth	57.1782804728681	hypermeth
1	5287651	 	 	*	76.2922262922263	hypermeth	76.2951818610605	hypermeth
1	5289623	*	 	 	40.5038759689923	hypermeth		
1	5289631	*	 	 	63.3103448275862	hypermeth		
1	5289646	*	 	 	60.4137931034483	hypermeth		
1	5289654	*	 	 	77.6551724137931	hypermeth		
1	5289673	*	 	 	57.4212893553223	hypermeth		
1	5289683	*	 	 	53.6945812807882	hypermeth		
1	5289691	 	 	*	68.9159067882472	hypermeth	68.9140882424548	hypermeth
1	5289851	 	 	*	71.5350812225349	hypermeth	71.5367627132998	hypermeth
1	5289862	 	 	*	59.9614871870834	hypermeth	59.9614938242131	hypermeth
1	5289887	 	 	*	62.0895669777317	hypermeth	62.0919835270554	hypermeth
1	5289927	*	 	 	32.0802005012531	hypermeth		
1	5289931	*	 	 	29.6992481203008	hypermeth		
1	5289957	*	 	 	72.5563909774436	hypermeth		
1	5290096	*	 	 	57.4554412403999	hypermeth		
1	5290931	*	 	 	69.0438871473354	hypermeth		
1	5290940	*	 	 	72.3336006415397	hypermeth		
1	5290971	*	 	 	65.2766639935846	hypermeth		
1	5291098	*	 	 	71.2380952380952	hypermeth		
1	5291110	*	 	 	60.7843137254902	hypermeth		
1	5291139	*	 	 	68.8660801564027	hypermeth		
1	5291156	 	 	*	83.9714471122648	hypermeth	83.9733301334872	hypermeth
1	5291160	*	 	 	57.6411421155094	hypermeth		
1	5291163	*	 	 	42.1317326411421	hypermeth		
1	5291167	 	 	*	78.7272429063474	hypermeth	78.724878342288	hypermeth
1	5291197	 	 	*	86.1106233538192	hypermeth	86.1110172192553	hypermeth
1	5291204	 	 	*	84.1991341991342	hypermeth	84.1973777660591	hypermeth
1	5291228	 	 	*	80.3174603174603	hypermeth	80.3162724134541	hypermeth
1	5291239	*	 	 	61.8512573568753	hypermeth		
1	5291264	 	 	*	77.581594435527	hypermeth	77.5816674655336	hypermeth
1	5291472	*	 	 	63.0681818181818	hypermeth		
1	5292011	 	 	*	79.6020972491561	hypermeth	79.6023928123838	hypermeth
1	5292022	 	 	*	60.3739002932551	hypermeth	60.3738878793703	hypermeth
1	5292029	 	 	*	74.8539612997444	hypermeth	74.8567446598472	hypermeth
1	5292082	 	 	*	82.0999348765615	hypermeth	82.1014705804049	hypermeth
1	5292187	 	 	*	49.0634693390599	hypermeth	49.0640234734496	hypermeth
1	5292204	 	 	*	74.0788603714612	hypermeth	74.080552518411	hypermeth
1	5292230	*	 	 	50.7695060844667	hypermeth		
1	5292247	 	 	*	74.8682476943347	hypermeth	74.8693480204512	hypermeth
1	5304849	*	 	 	76.4119601328904	hypermeth		
1	5304861	*	 	 	75.1920122887865	hypermeth		
1	5304880	*	 	 	88.0184331797235	hypermeth		
1	5304885	*	 	 	73.5023041474654	hypermeth		
1	5304911	*	 	 	83.1797235023042	hypermeth		
1	5304923	*	 	 	76.8049155145929	hypermeth		
1	5304925	*	 	 	47.5403059115337	hypermeth		
1	5304935	*	 	 	67.2043010752688	hypermeth		
1	5304942	*	 	 	82.258064516129	hypermeth		
1	5304954	*	 	 	81.0283687943262	hypermeth		
1	5305677	 	 	*	64.3362008835155	hypermeth	64.3336368277198	hypermeth
1	5305686	 	 	*	61.8312120169705	hypermeth	61.8290220008096	hypermeth
1	5305730	*	 	 	51.2559618441971	hypermeth		
1	5305747	*	 	 	57.2158894645941	hypermeth		
1	535487	*	 	 	-37.7358490566038	hypometh		
1	53716117	*	 	 	38.2352941176471	hypermeth		
1	53716121	*	 	 	39.9509803921569	hypermeth		
1	54305164	*	 	 	90.224358974359	hypermeth		
1	54305171	*	 	 	88.4615384615385	hypermeth		
1	54305182	*	 	 	76.9230769230769	hypermeth		
1	54305227	*	 	 	73.0769230769231	hypermeth		
1	54305233	*	 	 	57.6923076923077	hypermeth		
1	54305245	*	 	 	76.9230769230769	hypermeth		
1	54305251	*	 	 	76.9230769230769	hypermeth		
1	54305271	*	 	 	61.5384615384615	hypermeth		
1	54305291	*	 	 	42.3076923076923	hypermeth		
1	54424093	*	 	 	-39.1826923076923	hypometh		
1	54518596	*	 	 	88.8544891640867	hypermeth		
1	54518675	*	 	 	83.4639498432602	hypermeth		
1	54518692	 	 	*	96.551724137931	hypermeth	96.5512556097082	hypermeth
1	54518707	*	 	 	89.1065830721003	hypermeth		
1	55675982	*	 	 	43.9799331103679	hypermeth		
1	55676010	*	 	 	39.1304347826087	hypermeth		
1	558926	*	 	 	73.2467532467532	hypermeth		
1	558993	*	 	 	62.3376623376623	hypermeth		
1	56192441	*	 	 	-37.594696969697	hypometh		
1	564822	*	 	 	79.9019607843137	hypermeth		
1	56720274	 	 	*	-100	hypometh	-100	hypometh
1	56720284	 	 	*	-100	hypometh	-100	hypometh
1	56720289	 	 	*	-98.2758620689655	hypometh	-98.2751934606532	hypometh
1	56720321	 	 	*	-92.7867698803659	hypometh	-92.7878461698015	hypometh
1	56720351	 	 	*	-95.9183673469388	hypometh	-95.9167873728517	hypometh
1	56720362	 	 	*	-97.9166666666667	hypometh	-97.9170481363932	hypometh
1	56760148	*	 	 	41.9354838709677	hypermeth		
1	56879238	*	 	 	51.8895348837209	hypermeth		
1	57078313	*	 	 	-34.1031149301826	hypometh		
1	57177800	*	 	 	28.2051282051282	hypermeth		
1	57219259	*	 	 	34.3763037129746	hypermeth		
1	57219269	 	 	*	58.5479452054795	hypermeth	58.5475054986598	hypermeth
1	57219281	 	 	*	77.7205479452055	hypermeth	77.7196242035876	hypermeth
1	57219291	 	 	*	52.5844514744918	hypermeth	52.5802826204521	hypermeth
1	57219305	 	 	*	54.6921470019342	hypermeth	54.4285000520774	hypermeth
1	57219343	 	 	*	47.1840563784992	hypermeth	47.1841458531994	hypermeth
1	57219374	 	 	*	68.6279406339567	hypermeth	68.6280343922981	hypermeth
1	57219382	 	 	*	39.1562708169321	hypermeth	39.1562886761044	hypermeth
1	57219386	*	 	 	80.2139037433155	hypermeth		
1	57219501	*	 	 	57.0999570999571	hypermeth		
1	57219632	 	 	*	73.9766081871345	hypermeth	73.9742486751457	hypermeth
1	57219643	 	 	*	56.7296918767507	hypermeth	56.7313135049993	hypermeth
1	57219668	 	 	*	74.453781512605	hypermeth	74.4565092374433	hypermeth
1	57219877	 	 	*	62.8057784911718	hypermeth	62.8057455005033	hypermeth
1	57220676	*	 	 	54.7058823529412	hypermeth		
1	57220714	*	 	 	56.3076923076923	hypermeth		
1	57220745	*	 	 	61.1721611721612	hypermeth		
1	57220872	 	 	*	64.077272388893	hypermeth	64.0751341328057	hypermeth
1	57221358	*	 	 	45.386961494472	hypermeth		
1	57221368	 	 	*	70.4975922953451	hypermeth	70.4986806697536	hypermeth
1	57221375	 	 	*	73.4296855132661	hypermeth	73.4800411437409	hypermeth
1	57222276	*	 	 	65.7727272727273	hypermeth		
1	57222298	 	 	*	64.1954022988506	hypermeth	64.19330414989	hypermeth
1	57442223	 	 	*	71.8199814977256	hypermeth	71.8222169094134	hypermeth
1	57442264	 	 	*	64.4377244468471	hypermeth	64.4358235493151	hypermeth
1	57442342	*	 	 	42.9222131986865	hypermeth		
1	57442353	*	 	 	71.828731492597	hypermeth		
1	57442364	*	 	 	72.2745098039216	hypermeth		
1	57442389	*	 	 	70.4313725490196	hypermeth		
1	57442599	*	 	 	60.377358490566	hypermeth		
1	57442628	*	 	 	34.0983606557377	hypermeth		
1	57443392	*	 	 	74.0740740740741	hypermeth		
1	57443413	*	 	 	50.4444444444444	hypermeth		
1	57443465	*	 	 	52.6190476190476	hypermeth		
1	57443496	*	 	 	75.9803921568627	hypermeth		
1	57443505	*	 	 	42.602495543672	hypermeth		
1	57443620	 	 	*	66.4466722361459	hypermeth	66.4452935875443	hypermeth
1	57443632	 	 	*	65.7039911308204	hypermeth	65.7009872586897	hypermeth
1	57443678	 	 	*	75.2720450281426	hypermeth	75.2721906378508	hypermeth
1	57443685	 	 	*	35.1837931642492	hypermeth	35.2169410606678	hypermeth
1	57443689	 	 	*	72.2138070428017	hypermeth	72.2141671723559	hypermeth
1	57443719	 	 	*	72.2296950165803	hypermeth	72.2279502571451	hypermeth
1	57443726	 	 	*	63.9802631578947	hypermeth	63.9810070662202	hypermeth
1	57443739	 	 	*	53.492954519418	hypermeth	53.492430989217	hypermeth
1	57443750	 	 	*	64.9127445795875	hypermeth	64.5799773348126	hypermeth
1	57443761	*	 	 	53.7149656266526	hypermeth		
1	57443786	 	 	*	70.7877899226873	hypermeth	70.789516007756	hypermeth
1	57443995	 	 	*	66.2513891325964	hypermeth	66.2517414788432	hypermeth
1	57444026	 	 	*	79.6710297694892	hypermeth	79.6709014512739	hypermeth
1	57445217	*	 	 	81.6724738675958	hypermeth		
1	57445223	*	 	 	66.2222222222222	hypermeth		
1	57445240	*	 	 	80.4444444444444	hypermeth		
1	57445252	*	 	 	36.9319674284213	hypermeth		
1	57446777	*	 	 	91.8367346938775	hypermeth		
1	57447095	 	 	*	53.7852347860813	hypermeth	53.7817983482048	hypermeth
1	57447103	 	 	*	68.0228227007991	hypermeth	68.0277352416547	hypermeth
1	57447118	 	 	*	49.5506232109451	hypermeth	49.5517454881606	hypermeth
1	57447126	 	 	*	73.7490702549192	hypermeth	73.8464295808845	hypermeth
1	57447145	 	 	*	56.4369351094282	hypermeth	56.484417207087	hypermeth
1	57447155	 	 	*	65.3306511596457	hypermeth	65.3323578691469	hypermeth
1	57447322	*	 	 	88.5714285714286	hypermeth		
1	57447333	*	 	 	50.9523809523809	hypermeth		
1	57447358	*	 	 	66.1904761904762	hypermeth		
1	57447908	 	 	*	65.9924845269673	hypermeth	65.9941717164844	hypermeth
1	57447960	 	 	*	51.6129032258065	hypermeth	51.6150291232189	hypermeth
1	57447991	 	 	*	70.0557768924303	hypermeth	70.0587606766824	hypermeth
1	57448110	*	 	 	61.5384615384615	hypermeth		
1	57448117	*	 	 	65.1220626300563	hypermeth		
1	57448129	*	 	 	57.5813199009647	hypermeth		
1	57448133	 	 	*	69.4280332220224	hypermeth	69.4714118957704	hypermeth
1	57448158	 	 	*	77.8615852851661	hypermeth	77.9241489638821	hypermeth
1	57448175	 	 	*	80.4799212261324	hypermeth	80.6197745167764	hypermeth
1	57448182	*	 	 	60.5161963110213	hypermeth		
1	57448186	 	 	*	73.8137506301094	hypermeth	73.8200990369973	hypermeth
1	57448224	 	 	*	68.7207350472657	hypermeth	69.1281163924007	hypermeth
1	57448237	*	 	 	46.9723604786614	hypermeth		
1	57448248	 	 	*	77.9693675889328	hypermeth	77.9723099232882	hypermeth
1	57448259	 	 	*	66.5968899521531	hypermeth	66.6003198468519	hypermeth
1	57448284	 	 	*	64.5203946699217	hypermeth	64.5177351605157	hypermeth
1	57448493	 	 	*	64.765906362545	hypermeth	64.7660433632532	hypermeth
1	57449044	*	 	 	70.9962168978562	hypermeth		
1	57449051	*	 	 	81.5468684321143	hypermeth		
1	57449812	*	 	 	50.1431426565116	hypermeth		
1	57449823	 	 	*	68.947893722467	hypermeth	68.947797865035	hypermeth
1	57449834	 	 	*	57.1792400881057	hypermeth	57.1788873247871	hypermeth
1	57449859	 	 	*	65.7476030059601	hypermeth	65.0173611324878	hypermeth
1	57450068	 	 	*	63.2063988871501	hypermeth	63.2066832818085	hypermeth
1	57450099	 	 	*	76.9200379266751	hypermeth	76.9205565679347	hypermeth
1	57450853	*	 	 	60.9756097560976	hypermeth		
1	57454191	*	 	 	52.8787878787879	hypermeth		
1	57454222	*	 	 	63.4271497434303	hypermeth		
1	57455475	 	 	*	67.2544331540147	hypermeth	67.2166306219387	hypermeth
1	57455487	 	 	*	63.8736263736264	hypermeth	63.8718633944476	hypermeth
1	57455516	 	 	*	60.1687096349018	hypermeth	60.682524458681	hypermeth
1	57455533	 	 	*	71.4933161322621	hypermeth	71.3317265747644	hypermeth
1	57455540	 	 	*	34.2038097325334	hypermeth	34.2047701246467	hypermeth
1	57455544	 	 	*	75.3807906199491	hypermeth	75.3811090769474	hypermeth
1	57455574	 	 	*	65.7455864908241	hypermeth	65.7443229242191	hypermeth
1	57455581	 	 	*	60.7900611374789	hypermeth	60.7241685054494	hypermeth
1	57455594	*	 	 	53.5673349084189	hypermeth		
1	57455605	 	 	*	74.5454545454545	hypermeth	74.5444757140361	hypermeth
1	57455616	*	 	 	52.0454545454545	hypermeth		
1	57455641	*	 	 	72.2727272727273	hypermeth		
1	57455850	*	 	 	71.5217391304348	hypermeth		
1	57455881	*	 	 	68.3982683982684	hypermeth		
1	57457405	*	 	 	56.1538461538462	hypermeth		
1	57457436	*	 	 	57.967032967033	hypermeth		
1	57457561	*	 	 	61.7147080561715	hypermeth		
1	57457572	*	 	 	73.6714975845411	hypermeth		
1	57457601	*	 	 	64.7342995169082	hypermeth		
1	57457618	*	 	 	76.2272089761571	hypermeth		
1	57457625	*	 	 	44.9754901960784	hypermeth		
1	57457629	*	 	 	66.6666666666667	hypermeth		
1	57457659	*	 	 	65.3316645807259	hypermeth		
1	57457666	*	 	 	67.5943104514533	hypermeth		
1	57457679	*	 	 	56.0224089635854	hypermeth		
1	57457690	 	 	*	70.9566903684551	hypermeth	70.9594486246721	hypermeth
1	57457701	 	 	*	65.7853910795087	hypermeth	65.7854167194097	hypermeth
1	57457726	 	 	*	72.721396250808	hypermeth	72.7205919573072	hypermeth
1	57457934	 	 	*	65.3825431034483	hypermeth	65.3828606811332	hypermeth
1	57459045	 	 	*	79.8436991208075	hypermeth	79.8408949701908	hypermeth
1	57459056	*	 	 	56.311783745954	hypermeth		
1	57459063	 	 	*	77.9400328350471	hypermeth	77.9372907576686	hypermeth
1	57459116	 	 	*	80.5926408336047	hypermeth	80.5915712036141	hypermeth
1	57459221	*	 	 	36.697965571205	hypermeth		
1	57459238	 	 	*	69.0718157181572	hypermeth	69.0724209519571	hypermeth
1	57459264	*	 	 	56.7411924119241	hypermeth		
1	57459281	 	 	*	83.3672086720867	hypermeth	83.3699574894099	hypermeth
1	57459662	*	 	 	66.2993762993763	hypermeth		
1	57459673	*	 	 	62.2453222453222	hypermeth		
1	57459698	*	 	 	69.8960498960499	hypermeth		
1	57459908	*	 	 	68.7071917808219	hypermeth		
1	57459938	 	 	*	82.4652777777778	hypermeth	82.4648238709432	hypermeth
1	57460748	 	 	*	77.4086021505376	hypermeth	77.4112916046386	hypermeth
1	57460759	 	 	*	55.3943359673309	hypermeth	55.3950701243697	hypermeth
1	57460766	 	 	*	80.9395573919404	hypermeth	80.9381351357172	hypermeth
1	57460819	 	 	*	83.9970337411939	hypermeth	83.9911715904489	hypermeth
1	57460924	 	 	*	48.4016574807901	hypermeth	48.4040560168097	hypermeth
1	57460941	 	 	*	67.5958965209634	hypermeth	67.5963024440347	hypermeth
1	57460967	 	 	*	57.1524006381791	hypermeth	57.1523316508183	hypermeth
1	57460984	 	 	*	72.5457217633236	hypermeth	72.5441365706831	hypermeth
1	57462661	*	 	 	91.6666666666667	hypermeth		
1	57462667	*	 	 	78.2555282555282	hypermeth		
1	57462684	*	 	 	90.04914004914	hypermeth		
1	57462696	*	 	 	42.4206815511163	hypermeth		
1	57463386	*	 	 	51.0204081632653	hypermeth		
1	57463397	*	 	 	76.1663286004057	hypermeth		
1	57463408	*	 	 	64.8749154834347	hypermeth		
1	57463433	*	 	 	68.5598377281947	hypermeth		
1	57463642	*	 	 	67.6132521974307	hypermeth		
1	57466813	 	 	*	78.3217896664278	hypermeth	79.0806421512103	hypermeth
1	57466825	 	 	*	79.7105911330049	hypermeth	79.7116341780107	hypermeth
1	57466844	 	 	*	68.3950304259635	hypermeth	68.3923604625518	hypermeth
1	57466849	 	 	*	56.2807881773399	hypermeth	56.2801260362295	hypermeth
1	57466875	 	 	*	74.9384236453202	hypermeth	74.9397545271844	hypermeth
1	57466887	 	 	*	69.8511301072153	hypermeth	69.8504672274813	hypermeth
1	57466899	 	 	*	75.9551176792556	hypermeth	75.9561585696656	hypermeth
1	57466906	 	 	*	78.6366666276853	hypermeth	78.6384954606269	hypermeth
1	57466918	 	 	*	82.4626865671642	hypermeth	82.4624346501325	hypermeth
1	57468266	*	 	 	58.4492790285859	hypermeth		
1	57468297	 	 	*	79.5851252213509	hypermeth	79.5844254499795	hypermeth
1	57468436	*	 	 	59.0809190809191	hypermeth		
1	57468465	*	 	 	67.5724275724276	hypermeth		
1	57468482	*	 	 	60.2564102564102	hypermeth		
1	57468489	*	 	 	28.314606741573	hypermeth		
1	57468493	*	 	 	66.7508417508417	hypermeth		
1	57468530	*	 	 	65.8893280632411	hypermeth		
1	57468543	*	 	 	44.4155844155844	hypermeth		
1	57468554	*	 	 	71.107544141252	hypermeth		
1	57468565	*	 	 	52.7777777777778	hypermeth		
1	57468590	*	 	 	58.0555555555556	hypermeth		
1	57468798	*	 	 	69.3400167084378	hypermeth		
1	57470063	*	 	 	66.2509448223734	hypermeth		
1	57470086	*	 	 	59.2346616065781	hypermeth		
1	57470094	 	 	*	79.1271347248577	hypermeth	79.1253545615422	hypermeth
1	57470123	 	 	*	75.524326626211	hypermeth	75.524267544864	hypermeth
1	57470290	*	 	 	65.8748192522206	hypermeth		
1	57470301	*	 	 	55.7915985773335	hypermeth		
1	57470326	*	 	 	62.4247718889536	hypermeth		
1	57470566	 	 	*	80.1995798319328	hypermeth	80.1954466535971	hypermeth
1	57474705	*	 	 	77.7306468716861	hypermeth		
1	57474717	 	 	*	68.6252771618625	hypermeth	68.6259645154039	hypermeth
1	57474746	*	 	 	66.5797803016198	hypermeth		
1	57474763	 	 	*	68.7873134328358	hypermeth	68.7883527817791	hypermeth
1	57474770	*	 	 	36.5485074626866	hypermeth		
1	57474774	 	 	*	65.9774436090226	hypermeth	65.9743287400443	hypermeth
1	57474811	 	 	*	67.4788236413819	hypermeth	67.4788985392809	hypermeth
1	57474824	*	 	 	54.1569086651054	hypermeth		
1	57476101	 	 	*	72.1575023299161	hypermeth	72.1576267026337	hypermeth
1	57476113	*	 	 	63.8137472283814	hypermeth		
